method,point_index,function_evaluations,gradient_evaluations,RMSD,x
BOBYQA,642,995,0,0.00039129294010088934,"[0.1850271390720381, 0.23561283758878715, 0.20994952939823353, 0.1638309970575964, 0.19076989063383346, 0.17338835434182187, 0.1759948124416653, 0.13980632967983322, 0.16347683219865106, 0.15179826687104855]"
BOBYQA,643,996,0,0.00038777199304909193,"[0.1854720577887329, 0.23538726596130974, 0.20980626795908855, 0.16392856214216797, 0.1907521893718578, 0.17330316077482946, 0.17595029761834585, 0.1401023171782696, 0.16329800388286164, 0.1517585053701692]"
BOBYQA,644,997,0,0.00038220507989904896,"[0.186361417213236, 0.23522074638087875, 0.20952133928884162, 0.16416853942706358, 0.19073918491034728, 0.1730059862214775, 0.17573693540006077, 0.1407861597481088, 0.1630229863779217, 0.15169803187789577]"
BOBYQA,645,998,0,0.0003725451110266784,"[0.18818645550684213, 0.23447799074761744, 0.2087497263304167, 0.16466506090197489, 0.19079068366538895, 0.17246119766011847, 0.17553352644627682, 0.1417821348431436, 0.1623374320726376, 0.15153537835899314]"
BOBYQA,646,999,0,0.00036872904708351497,"[0.18935729246540914, 0.2339311714865272, 0.2084540601207308, 0.16512847630483135, 0.1905711627803485, 0.17183835343698609, 0.17518053437830325, 0.14322640999694636, 0.16219102063410634, 0.1515083533898367]"
BOBYQA,647,1000,0,0.00036803735427536527,"[0.18983719929318463, 0.23390531215630278, 0.20790747675618018, 0.16510331561843042, 0.19098857123652935, 0.17194286067324674, 0.17516428223757216, 0.1429821651515801, 0.1615786074306569, 0.1513712055363403]"
ffjm2,1,1,1,0.31977291127904045,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
ffjm2,2,6,2,0.2789534704716276,"[0.24726780075341515, 0.25044635098201734, 0.22063783014615196, 0.17561252802367214, 0.18911649534801409, 0.2158683600985783, 0.22542420735102328, 0.23248482105320004, 0.279768414647863, 0.07494175442368381]"
ffjm2,3,7,3,0.02085286876296986,"[0.2408693225444241, 0.25574372580484533, 0.22763572636481197, 0.166882170287179, 0.15709756179751994, 0.17570461638963772, 0.19249749901451296, 0.18824717794619425, 0.1763561957642505, 0.1613717810577019]"
ffjm2,4,8,4,0.001737161529312336,"[0.23817734469123295, 0.25873651798534447, 0.20347547302354696, 0.17672603579084092, 0.1714416016414595, 0.1719291629216463, 0.18515578490077622, 0.1685600781253181, 0.15641355718256753, 0.1500280741608536]"
ffjm2,5,9,5,0.00017153921136815715,"[0.24435797521886346, 0.24931762971060928, 0.19227169978247555, 0.18091180413480912, 0.17717724670513108, 0.16807934948516248, 0.17571447554240158, 0.16242141196157475, 0.15534243448230026, 0.14983551095096362]"
ffjm2,6,10,6,7.466277840251012e-5,"[0.2450957219315854, 0.2281290099196462, 0.18974277905740622, 0.18133173438288216, 0.1781020572660138, 0.17214812462306028, 0.1698929269230417, 0.1626393772821545, 0.153042324607856, 0.14931802055786303]"
ffjm2,7,11,7,6.523339475488995e-5,"[0.21612391341550902, 0.20695493614616053, 0.1873935986057513, 0.18551041371488589, 0.1725459582037797, 0.17875178918429313, 0.16651414157741407, 0.15989836216665826, 0.15436059119429754, 0.14969450218175545]"
ffjm2,8,13,8,8.414970137304952e-6,"[0.20730485335183163, 0.19934064963340084, 0.1870360485458704, 0.18623905258751783, 0.17199598266036362, 0.1787346803114419, 0.16615541008458135, 0.15946628058900986, 0.155036837951489, 0.14986915270034656]"
ffjm2,9,15,9,4.379046844356319e-6,"[0.20401332500821218, 0.19687173908477243, 0.18715451358698582, 0.18607398232491146, 0.17266860789001012, 0.17757211945569207, 0.16643687205751875, 0.15960693259795228, 0.15527808828043105, 0.14993155594086582]"
